@relation E__libs_dl4j_dl4j-examples_Thesis-MLClassification_Data_Input_WholeText

@attribute text string
@attribute @@class@@ {1,2,3,4,5,6}

@data
'Sonntag 18. März 2018 17:00\n\nKonzerteinführung 16:15\n\nAntje Weithaas Violine, Leitung und Solistin\n\nKrzysztof Penderecki (*1933)\nCiaccona «in memoriam Giovanni Paolo II»\n\nDmitri D. Schostakowitsch (1906–1975)\nViolinsonate op. 134, Fassung für Solovioline, Streicher und Trommel\n\nDmitri D. Schostakowitsch (1906–1975) \nKammersymphonie op. 110a\n\nLudwig van Beethoven (1776–1827) \nGrosse Fuge in B-Dur op. 133, Fassung für Streichorchester  \n\nKann abstrakte Musik von Unterdrückung und Hoffnung erzählen, von politischer Verfolgung, gar von Todesangst? Nach dem 2. Weltkrieg entwickelten Komponisten eine «katastrophale» Klangsprache, denn die Geschichte hatte schliesslich ihre intuitive Neigung zum Düsteren und Schrecklichen mehr als bestätigt. \nPendereckis Chaconne «in memoriam Giovanni Paolo II» entstand als Trauermusik zum Tod von Papst Johannes Paul II und wurde das letzte Element seines Polnischen Requiems, eine Hommage an die Gefallenen des Streiks in den Danziger Werften. Wie in seinem ganzen Werk erkundet Penderecki in der Chaconne eine universale Musiksprache. \nEs ist heute schwer vorstellbar, unter welcher Todesangst Schostakowitsch bei seinen diversen Auseinandersetzungen mit dem Regime Stalins gelitten haben muss.\n\nAls er wegen «Formalismus» zum Staats- und Volksfeind erklärt wurde, wartete er jede Nacht draussen im Flur neben dem Aufzug mit gepacktem Köfferchen (damit die Familie weiter schlafen konnte), dass Stalins Polizei ihn holen würde. So wie es anderen unzähligen Künstlern, Komponisten und Intellektuellen erging, die spurlos verschwanden. Seine Kammersymphonie op. 110a komponierte Schostakowitsch im Schatten seines kurz zuvor widerwillig erfolgten Eintritts in die KPdSU, den man von ihm verlangt hatte. Man plante in Moskau, ihn zum Vorsitzenden des Komponistenverbandes der UdSSR zu machen. Das Stück ist ein Schlüsselwerk des Antifaschisten Schostakowitsch, der sein Schaffen als Trauerarbeit für die Opfer der Massenhinrichtungen unter Hitler und Stalin verstand. Zitate aus früheren Werken (1. und 5. Symphonie, 2. Klaviertrio, 1. Cellokonzert, Lady Macbeth von Mzensk) erscheinen wie Signaturen des Komponisten. Schostakowitschs eigentliche musikalische Unterschrift (das Motiv D-eS-C-H) ist in jedem Satz hörbar. \nUrsprünglich von Beethoven als Finale seines Streichquartetts op. 130 vorgesehen, sprengt die «Große Fuge» in ihrer revolutionären Anlage und emotionalen Energie den Rahmen eines Streichquartett- Finales. Beethoven selber wies darauf hin, dass diese Fuge ein ausser dem Bereich des Gewöhnlichen liegendes Kunstwerk sei, das für sich allein dastehen müsse und eine eigene Opuszahl verdiene.\n\nOnline Vorverkauf \nwww.kulturticket.ch (CHF 1.20/Min.) ab 15. August 2017.\n\nDirektverkauf\nMuseumskasse Zentrum Paul Klee\nKulturticketschalter der Schweiz.\n\nKarten können vorgängig bereits direkt bei der Camerata Bern bestellt werden:\ninfo@cameratabern.ch Tel + 41 (0) 31 371 86',3
'EXTINCTION / I’M STILL HERE\nEine transdisziplinäre Performance von Saar Magal\n\nGletscherschmelze. Regenwaldvernichtung. Nukleare Katastrophen. Erderwärmung. Der menschliche Einfluss auf Naturprozesse wird nur noch von Ignoranten geleugnet. Daher ist ein Begriff dabei, sich in der Wissenschaftswelt einzunisten: Anthropozän — ein neues geologisches Zeitalter, das vom Menschen bestimmt ist.\nDie Menschheit ist demnach nicht mehr bloss Akteurin ihrer eigenen Geschichte, sondern als Spezies nunmehr eine globale geologische Kraft, verankert in der Erd- und Naturgeschichte unseres Planeten. Als solche ist sie, ähnlich einem Vulkanausbruch, amoralisch, nicht-intentional, steinern und gleichgültig. Wie aber können wir diese geologischmenschliche Nicht-Verantwortlichkeit des Kollektivs individuell verkörpern und spürbar machen? Geniessen Sie gerade bei der Lektüre des Textes ihren Kaffee? Oder ein Glas Wein? Waren sie gestern im Kino? Oder haben sie sich die neueste Episode von «Game of Thrones» reingezogen? Und übrigens: wie steht es um ihr Sex-Leben? Alles ok? Was wäre, wenn solche Aktivitäten die treibende Kraft menschlicher Veränderungen wären? Wie kann ein Verständnis des geologischen Faktors «Mensch» erzeugt werden? In unterschiedlichen\nkünstlerischen und wissenschaftlichen Formaten erfindet Saar Magal eine partizipative Performance, die sich mit neuen Süchten, Mythologien und Zukunftsnarrativen beschäftigt. Im Spannungsfeld zwischen nicht-intentionalem, amoralischem geologischem Faktor und der verantwortungsbewussten menschlichen Subjektivität werden in Extinction / I’m still here Geschichten, Sounds, Bewegungen und Objekte verwoben, um der menschlichen (nicht-)\nVerantwortlichkeit auf die Spur zu kommen.\n\nKONZEPT, KÜNSTLERISCHE LEITUNG UND CHOREOGRAPHIE: Saar Magal\nTANZ, PERFORMANCE: Emmy Blein, Dafna Dudovich, Malika Fankha, Dariusz Nowak, Samuel Retortillo, Joel Suarez & Shiori Tada\nWISSENSCHAFT, PERFORMANCE: Matthieu Galvez, Michael Hagner, Vanessa Rampton und Simone Schürle\nDRAMATURGIE UND PRODUKTIONSLEITUNG: Ketty Ghnassia\nKOMPOSITION UND SOUND DESIGN: Simon Berz\nBÜHNENBILD UND KOSTÜM: Irina Mafli\nASSISTENZ: Meret Bhend\nTECHNISCHE LEITUNG: Ueli Kappeller\nTONTECHNIK: Willy Strehler\nLICHTDESIGN: André Donzé\n\nKOPRODUKTION: Konzeptbüro Rote Fabrik\nPARTNER: Tanzhaus Zürich und Zürcher Hochschule der Künste\nGEFÖRDERT DURCH: Stadt Zürich Kultur und Omanut\n\n\n!! PREMIERE am Di, 20. MÄRZ 2018 um 20 !!\n\n\nWeitere Vorstellungen:\n23./24. März 2018 um 20 Uhr\n25. März 2018 um 18 Uhr\nAktionshalle Rote Fabrik\nPerformance\n\nEintritt: 30.-/20.-/15.-\nEintritt gratis für Personen des Asylbereichs und nur solange Tickets verfügbar. Bitte Ausweis „N“ oder „F“ vorweisen.',3
'Die besten Schweizer Comedians – wieder auf Tour 2018.\n\nWenn Pyrotechnik überflüssig ist, Tanzeinlagen nicht notwendig sind und nette Gitarrenlieder draussen bleiben, dann ist Stand-Up Comedy Zeit! The Real Shit eben.\n\n7 geniale Stand-Up Comedians auf Swiss Tour: Nico Arn, Bendrit Bajra, Michael Elsener (Moderation), Javier Garcia, Joël von Mutzenbecher, Charles Nguela und Frank Richter.',3
'Das Jugend Sinfonieorchester Zürich wurde 1987 von Howard Griffiths ins Leben gerufen. In den vergangenen 30 Jahren spielte das JSOZ nebst zahlreichen Konzerten in der Schweiz auch in Frankreich, England, Deutschland, Griechenland, Spanien, Kanada, Südkorea und vielen anderen Orten. Seit Sommer 2015 steht das Orchester unter der Leitung von David Bruchez-Lalli.\nProgramm:\nIves: The Unanswered Question\nBeethoven: Sinfonie Nr. 5 c-Moll\nCopland: Quiet City, Rodeo: Vier Tanz-Episoden\n\nSolisten: Martin Frutiger, Englischhorn\nPhilippe Litzler, Trompete',3
'Kommunikativer und spielerischer Deutschunterricht\nWir legen grossen Wert auf Konversation, realistische Sprechsituationen und spielerisches Lernen. Deutschlernen soll Spass und Freude machen.\n\nQualifizierte und erfahrene Deutschlehrer\nUnser Team besteht aus kompetenten und motivierten Deutschlehrern, die seit vielen Jahren Deutsch unterrichten.\n\nMultimediale Deutschlehrmittel\nGelernt wird mit Hilfe von Videos sowie audiovisuellen und interaktiven Deutschübungen. Daneben kommen klassische Kursbücher zum Einsatz. Diese ziehen schweizerische und kulturelle Aspekte mit ein.',3
'Ein Abend mit unserem unverkennbaren Maître d’Hôtel Helmut Stadlober: Lassen Sie sich von „Helmi“ auf eine kulinarische Weltreise entführen und geniessen Sie charmante Unterhaltung. Jeder der Themenabende steht unter einem anderen Motto – lassen Sie sich inspirieren!\n\nWeltreise 2018:\n\nMittwoch, 07. März:  «La Vida es Paella» – SPANIEN\n\nMittwoch, 23. Mai:  «Helmi & sein Singhalesisches Team im Reich der Gewürze» – SRI LANKA\n\nMittwoch, 19. September:  «Einfach Schweiz – Helmis zweite Heimat» – SCHWEIZ\n\nMittwoch, 12. Dezember:  «Helmi in Christkindellaune» – WINTERWONDERLAND',3
'Kammerensemble der Zürcher Hochschule der Künste\n_\nHeinrich XXIV Prinz Reuss zu Köstritz j. L. (1855-1910): Oktett in Es-Dur (CH-Erstaufführung)',3
'Nouvague präsentiert im März und April die SURF FILM NACHT Tour durch 30 Städte Nordeuropas. Wir sind stolz, zwei langersehnte Premieren auf die großen Leinwände zu bringen:\n \nTHE CHURCH OF THE OPEN SKY (AU, 2017, Regie: Nathan Oldfield. 55 Min.) –European Premiere Tour\n+\nTHE OUTRIDER (UK, 2018. Regie: Jeremy Joyce. 30 Min) – World Premiere Tour\n \nTrailer: https://vimeo.com/251305102\n\nInfo: www.surffilmnacht.de \n\nSupported by Blue Magazine I Kima Surf I Cliff Surfcamp I Aframe Surfcamp I Tip To Tail I twoleftfeet.ch I Sudden Rush I Surfari Surf Shop\n\nTHE OUTRIDER ist der Nachfolger der einzigartigen Parodie FREEZING, die zu einem der meistprämierten Surffilme wurde. Nun kommen die britischen Regisseure mit einer weiteren Mockumentary zurück:\nSie erzählen die fiktive Geschichte der Hawaii-Legende Mike Strident, Shaper von “The Outrider”, dem radikalsten Board der 70er Jahre. Strident\'s geniale Single-Fin-Designs brachten ihn an die Spitze der Surfwelt – bis der Thruster kam. Über Nacht stürzte ihn die Erfindung des Drei-Finnen-Surfboards vom Thron, sein Genie gerät in Vergessenheit.\n40 Jahre später findet der Kalifornier Tommy Tonata den letzten existierenden “Outrider” – und das 70’s Board passt perfekt in Tommys Hipster-Lifestyle. Dank Tonatas Instagram-Promo findet sich der alte Shape-Guru bald ungewollt im Rampenlicht zurück. Geniale Parodie der Szene – wir sind Stolz die Weltpremiere des Films zu hosten.\n\nTHE CHURCH OF THE OPEN SKY ist das neueste Werk des preisgekrönten australischen Regisseurs Nathan Oldfield („The Heart & The Sea“). Oldfield reiste zwei Jahre lang mit den Stars der Freesurf-Szene, unter anderem Dave Rastovich, Alex Knost, Belinda Baggs, CJ Nelson, Neal Purchase Jr, um die Welt: Australien, Neuseeland, Papua Neu-Guinea, Sri Lanka... Sein Film ist Travel-Doku und Hommage an die kostbaren Momente des Lebens.\n \nEin grandioser Soundtrack, Nathan Oldfields’ visuelle Kreativität, Rastovichs und Knosts übernatürliche Skills auf dem Board – aber auch die Kinder in Papua Neu-Guinea, die auf selbstgesägten Holzplanken shredden, sie alle erschaffen eine Liebeserklärung ans Surfen, dessen Zauber selten so brillant auf die Leinwand gebracht wurde, wie in THE CHURCH OF THE OPEN SKY.\n \nTermine:\n \n13.3. Wien, Urania Kino\n13.3. Innsbruck, Leokino\n13.3. Kiel, Studio Filmtheater\n13.3. Köln, Cinenova\n14.3. Graz, Geidorf Kunstkino\n14.3. Berlin, Babylon\n15.3. Offenbach, Hafen 2\n15.3. Villach, Stadtkino\n15.3. Salzburg, Cineplexx City\n15.3. Flensburg, Volksbad Flensburg\n19.3. Freiburg, Harmonie\n20.3. Dresden, Kino im Dach\n20.3. Leipzig, Kinobar Prager Frühling\n21.3. Bochum, Metropolis\n21.3. Berlin ZV, Babylon\n21.3. München, Rio Filmpalast\n23.3. Hamburg, Zeise\n27.3. Bern, Cine Bubenberg\n28.3. Luzern, Bourbaki\n28.3. Zürich, Riffraff\n28.3. Genf, Les Scala\n10.4. Amsterdam, Het Ketelhuis \n12.4. Düsseldorf, Atelierkino\n16.4. Copenhagen, Grand Teatret  \n18.4. Mannheim, Atlantis \n26.4. Wiesbaden, Murnau-Filmtheater \n03.5. Wiesbaden, Murnau-Filmtheater \n\n \n \nwww.surffilmnacht.de\nwww.nouvague.com\nwww.bluemag.eu',3
'Sonderausstellung, 28. März 2018 bis 16. Juni 2019\n\nMit der ETH auf Forschungsreise durchs All!\n\nDie ETH Zürich ist bei drei Weltraummissionen an vorderster Front mit dabei. Wir nehmen euch mit!\n\nWir machen uns auf zum Mond, zum Mars, zur Venus und bis zu den Grenzen unseres Sonnensystems.\n\n    Was gibt es hier zu entdecken?\n    Und wie kommen wir da hin?\n\nWir sind unseren Wissenschaftlerinnen und Wissenschaftlern gefolgt und haben mit ihnen spannende Geschichten entwickelt, die zeigen, was sie dort draussen suchen und finden, was sie motiviert und wie sie es schaffen, aus millionengrosser Entfernung bis ins tiefste Innere von Planeten zu sehen.  \n\nIn unserer Ausstellung werden die Forschenden zu den \"Helden\" ihrer Geschichte. Sie stellen sich persönlich vor und zeigen euch, wie Forschung wirklich funktioniert. Die Darstellung in Form von Comics als einer Mischung aus Wissenschaft und Kunst bietet eine unterhaltsame Reise für Laien und Experten in die Wissenschaftswelt unserer planetaren Umgebung.\n\nSpannende Experimente, Animationen und Workshops runden unsere Raumfahrt ab.\n\nWir freuen uns auf euren Besuch!\n\nWeitere Informationen und Rahmenprogramm:\nhttp://www.focusterra.ethz.ch/sonderausstellungen/aktuell.html',3
'Der Berner Journalist Christian Zeier hat in den vergangenen Jahren zahlreiche Länder in Nord-, Süd-, West- und Ostafrika besucht. Entstanden sind dabei längere Reportagen über Fortschritt, Glauben und Demokratie – genauso wie über Krankheit, Flucht oder Diktaturen. Mit einer Lesung aus ausgewählten Texten fasst der Reporter seine Impressionen an einem Abend zusammen. Es entsteht ein Bild eines vielfältigen Kontinents – jenseits der eindimensionalen Wahrnehmung, die in der Öffentlichkeit dominiert.\n\nMusikalische Begleitung durch Ouelgo Téné, Schauspieler und Musiker aus Basel\n\nEintritt frei, Kollekte\nPlatzreservation möglich 👉 http://bit.ly/z3i3r',3
'Tag der offenen Tür: Kunst und Architektur für alle! \nEintritt frei \n\nhttp://cruzvillegas.kunsthaus.ch/de/event/kunst-und-architektur-fuer-alle\n\nKunst, Architektur und der Blick hinter die Kulissen des Museumsbetriebs sind der Schwerpunkt am Tag der offenen Tür am 10. März: Begehungen der Kunsthaus-Erweiterung im Rohbau, baukulturelle Führungen in der an Geschichte und Ornamenten reichen Villa Tobler, Einblicke in die Arbeit der Restauratoren, des Technischen Dienstes und anderes mehr. \n\nIn der Sammlung sind rund 400 Gemälde und Skulpturen vom 13. bis zum 21. Jahrhundert zu sehen. Regelmässig finden dort Highlights-Führungen statt. Auch die Ausstellungen «Autorreconstrucción: Social Tissue» und «Magritte, Dietrich, Rousseau. Visionäre Sachlichkeit» bleiben bis 20 Uhr geöffnet. \n\nEintritt frei!\n\n\n--\n\n\nArt and architecture for all\nAdmission free!\n\n\nArt, architecture and a look behind the scenes at museum operations are the focal point of our open day on 10 March, with a chance to visit the shell of the Kunsthaus extension, tours of the building culture of the Villa Tobler with its rich history and profusion of ornaments, insights into the work of the restorers and our technical services, and much more besides. \n\nSome 400 paintings and sculptures from the 13th to the 21st centuries will be on show in the Collection, with regular guided tours of the highlights. The ‘Abraham Cruzvillegas’ and ‘Magritte, Dietrich, Rousseau. Visionary Objectivity’ exhibitions will also remain open until 8 p.m.',3
'Konzert des Studio für historische Aufführungspraxis mit Teilnehmenden des Ateliers Aufführungspraxis',3
'Sieben\r\nTänzerinnen\r\nzwischen\r\n44\r\nund\r\n60\r\nJahren\r\nklagen\r\ndie\r\nalltäglichen\r\nUngeheuerlichkeiten\r\ndes\r\nÄlterwerdens\r\nan.\r\nSie\r\nstellen\r\nsich\r\ndem\r\nKonkurrenzkampf,\r\nihren\r\nZukunftsängsten\r\nund\r\nalten\r\nVerwundungen.\r\nSie\r\nentsorgen\r\nihre\r\nüberflüssigen\r\nKörper\r\nund\r\nverkörpern\r\nihre\r\nLeidenschaft\r\nfür\r\nden\r\nTanz.\r\nSie\r\nspielen\r\nhumorvoll\r\nmit\r\nder\r\nKonvention\r\ndes\r\nchronologischen\r\nAlters.\r\nDenn\r\ndie\r\nGreisin\r\nwie\r\nauch\r\ndas\r\njunge\r\nMädchen\r\nsind\r\nin\r\njeder\r\nFrau\r\nstets\r\npräsent.\r\nUnd\r\nzwischendurch\r\ntaucht\r\neine\r\nFigur\r\nauf,\r\ndie\r\nwie\r\naus\r\nder\r\nZeit\r\ngefallen\r\nist.\r\nWir\r\nnennen\r\nsie\r\nFrau\r\nStähli.\n\nFRAU\r\nSTÄHLI\r\nGEHT\r\nVORBEI\r\n-\r\nEin\r\nStück\r\nüber\r\nTanzlust\r\nohne\r\nAblaufdatum\r\nvon\r\nTina\r\nMantel\r\nund\r\nDelia\r\nDahinden\nKonzept\r\nTina\r\nMantel\nChoreografie\r\nTina\r\nMantel\r\nin\r\nZusammenarbeit\r\nmit\r\nden\r\nTänzerinnen\r\nTanz\r\nAndrea\r\nFrei,\r\nTina\r\nMantel,\r\nGaby\r\nPhillip,\r\nAndrea\r\nMaciel,\r\nAngela\r\nStöcklin,\r\nChristina\r\nSutter,\r\nClaudine\r\nUlrich\nRegie\r\nDelia\r\nDahinden\nMusik\r\nFatima\r\nDunn\nLicht\r\nAntje\r\nBrückner\nKostüme\r\nNatalie\r\nPéclard\nProduktionsleitung\r\nSonja\r\nMarcec\nProduktion\r\nVerein\r\nTanzmehr\nKoproduktion\r\nFabriktheater\r\nRote\r\nFabrik\nGefördert\r\ndurch\r\nFachstelle\r\nKultur\r\nKanton\r\nZürich,\r\nStiftung\r\nCorymbo,\r\nErnst\r\nGöhner\r\nStiftung,\r\nSophie\r\nund\r\nKarl\r\nBinding\r\nStiftung,\r\nStiftung\r\nAnne-Marie\r\nSchindler,\r\nSchweizerische\r\nInterpreten\r\nStiftung,\r\nMigros\r\nKulturprozent,\r\nStadt\r\nZürich\r\nKultur\nwww.FrauStaehli.ch\n\nWIR\r\nMEINEN:\nEndlich\r\nwird\r\ndie\r\nFrage\r\nder\r\naltersbedingten\r\nAusmusterung\r\nvon\r\nTänzerinnen\r\nkünstlerisch\r\nverarbeitet!\n\nZürcher\r\nPremiere:\r\nDi\r\n3.\r\nApril,\r\n20\r\nUhr\nMi\r\n4.\r\n/\r\nDo\r\n5.\r\n/\r\nFr\r\n6.\r\nApril,\r\njeweils\r\n20\r\nUhr\n\nReservationen:\r\nfabriktheater@rotefabrik.ch\r\noder\r\n044\r\n485\r\n28\r\n58\n\nTicketpreise:\r\n30.-/\r\nAHV,\r\nLegi\r\n20.-/\r\nKulturlegi\r\n15.-/\r\nSoli-Eintrittspreis\r\n100.-\nMenschen\r\nmit\r\nAufenthaltsbewilligung\r\nN\r\noder\r\nF\r\nhaben\r\nfreien\r\nEintritt\r\nfür\r\nalle\r\nVeranstaltungen.',3
'Nouvague präsentiert im März und April die SURF FILM NACHT Tour durch 30 Städte Nordeuropas. Wir sind stolz, zwei langersehnte Premieren auf die großen Leinwände zu bringen:\n \nTHE CHURCH OF THE OPEN SKY (AU, 2017, Regie: Nathan Oldfield. 55 Min.) –European Premiere Tour\n+\nTHE OUTRIDER (UK, 2018. Regie: Jeremy Joyce. 30 Min) – World Premiere Tour\n \nTrailer: https://vimeo.com/251305102\n\nInfo: www.surffilmnacht.de \n\nSupported by Blue Magazine I Kima Surf I Cliff Surfcamp I Aframe Surfcamp I Tip To Tail I twoleftfeet.ch I Sudden Rush I Surfari Surf Shop\n\nTHE OUTRIDER ist der Nachfolger der einzigartigen Parodie FREEZING, die zu einem der meistprämierten Surffilme wurde. Nun kommen die britischen Regisseure mit einer weiteren Mockumentary zurück:\nSie erzählen die fiktive Geschichte der Hawaii-Legende Mike Strident, Shaper von “The Outrider”, dem radikalsten Board der 70er Jahre. Strident\'s geniale Single-Fin-Designs brachten ihn an die Spitze der Surfwelt – bis der Thruster kam. Über Nacht stürzte ihn die Erfindung des Drei-Finnen-Surfboards vom Thron, sein Genie gerät in Vergessenheit.\n40 Jahre später findet der Kalifornier Tommy Tonata den letzten existierenden “Outrider” – und das 70’s Board passt perfekt in Tommys Hipster-Lifestyle. Dank Tonatas Instagram-Promo findet sich der alte Shape-Guru bald ungewollt im Rampenlicht zurück. Geniale Parodie der Szene – wir sind Stolz die Weltpremiere des Films zu hosten.\n\nTHE CHURCH OF THE OPEN SKY ist das neueste Werk des preisgekrönten australischen Regisseurs Nathan Oldfield („The Heart & The Sea“). Oldfield reiste zwei Jahre lang mit den Stars der Freesurf-Szene, unter anderem Dave Rastovich, Alex Knost, Belinda Baggs, CJ Nelson, Neal Purchase Jr, um die Welt: Australien, Neuseeland, Papua Neu-Guinea, Sri Lanka... Sein Film ist Travel-Doku und Hommage an die kostbaren Momente des Lebens.\n \nEin grandioser Soundtrack, Nathan Oldfields’ visuelle Kreativität, Rastovichs und Knosts übernatürliche Skills auf dem Board – aber auch die Kinder in Papua Neu-Guinea, die auf selbstgesägten Holzplanken shredden, sie alle erschaffen eine Liebeserklärung ans Surfen, dessen Zauber selten so brillant auf die Leinwand gebracht wurde, wie in THE CHURCH OF THE OPEN SKY.\n \nTermine:\n \n13.3. Wien, Urania Kino\n13.3. Innsbruck, Leokino\n13.3. Kiel, Studio Filmtheater\n13.3. Köln, Cinenova\n14.3. Graz, Geidorf Kunstkino\n14.3. Berlin, Babylon\n15.3. Offenbach, Hafen 2\n15.3. Villach, Stadtkino\n15.3. Salzburg, Cineplexx City\n15.3. Flensburg, Volksbad Flensburg\n19.3. Freiburg, Harmonie\n20.3. Dresden, Kino im Dach\n20.3. Leipzig, Kinobar Prager Frühling\n21.3. Bochum, Metropolis\n21.3. Berlin ZV, Babylon\n21.3. München, Rio Filmpalast\n23.3. Hamburg, Zeise\n27.3. Bern, Cine Bubenberg\n28.3. Luzern, Bourbaki\n28.3. Zürich, Riffraff\n28.3. Genf, Les Scala\n10.4. Amsterdam, Het Ketelhuis \n12.4. Düsseldorf, Atelierkino\n16.4. Copenhagen, Grand Teatret  \n18.4. Mannheim, Atlantis \n26.4. Wiesbaden, Murnau-Filmtheater \n03.5. Wiesbaden, Murnau-Filmtheater \n\n \n \nwww.surffilmnacht.de\nwww.nouvague.com\nwww.bluemag.eu',3
